"","school","stuid","grade","schid","dist","white","black","hisp","indian","asian","econ","female","ell","disab","sch_fay","dist_fay","luck","ability","measerr","teachq","year","attday","schoolscore","district","schoolhigh","schoolavg","schoollow","readSS","mathSS","proflvl","race"
"500931",305,6205,4,205,15,0,0,1,0,0,1,1,1,1,0,0,0,96.5420747193359,9.22788191009929,54.1250650710757,"2001",161,137.264460992166,19,0,1,0,338.189315219987,443.42980586873,"below basic","H"
"502101",305,3205,4,205,15,0,0,1,0,0,1,1,1,1,0,0,0,81.2755702581372,9.95836770955389,62.8313457328547,"2001",150,137.264460992166,19,0,1,0,318.414356504729,444.750533202789,"below basic","H"
"505601",305,139495,4,495,45,0,0,1,0,0,1,1,1,1,0,0,0,130.517372617383,-27.0674466024186,9.63085760696909,"2001",180,137.264460992166,19,0,1,0,284.257525868583,360.072490396188,"below basic","H"
"507031",317,135705,6,205,75,1,0,0,0,0,0,0,0,1,0,0,0,106.394849352857,10.8170329852422,74.1757250913974,"2001",149,138.213526882178,25,0,1,0,486.201078584571,614.008712073972,"proficient","W"
"508981",317,65205,6,205,15,1,0,0,0,0,0,0,0,1,0,0,0,101.571555857906,-11.483582424914,83.1627419633224,"2001",165,138.213526882178,25,0,1,0,506.504946121174,603.252853928325,"proficient","W"
"509451",319,112705,4,205,75,0,1,0,0,0,1,1,0,0,1,1,0,107.744478544161,-12.679234623325,15.8934877180062,"2001",178,138.740352561759,9,0,0,1,343.831512744655,292.928876390684,"below basic","B"
"513191",320,8402,5,402,6,1,0,0,0,0,1,0,0,1,0,0,0,96.4869479712284,5.55738913092191,86.2731915899095,"2001",179,139.492492128107,8,0,1,0,443.627665616091,557.522606728925,"proficient","W"
"517901",325,21205,4,205,15,1,0,0,0,0,1,1,1,0,0,0,0,114.925375744732,-12.3278095102654,34.5813842770982,"2001",169,140.610768157323,9,0,1,0,417.779433952429,401.882936344899,"proficient","W"
"523501",327,55402,7,402,6,0,0,1,0,0,0,0,1,0,0,0,0,102.120681943973,10.4847115783213,109.754250208448,"2001",164,144.910209683174,10,0,1,0,627.199033444602,632.724101665661,"advanced","H"
"525811",329,130995,6,495,105,0,0,0,0,1,1,0,1,1,0,0,0,106.458736886809,28.420995875693,48.5844177671255,"2001",175,145.683907861099,24,0,1,0,462.772443504813,486.395958312138,"proficient","A"
"525951",329,132205,4,205,15,0,0,0,1,1,1,1,0,0,0,0,0,107.280891737989,-24.5204728254677,55.6894448502344,"2001",140,144.935940638932,24,0,1,0,470.440752724922,419.724592479797,"proficient","I"
"527191",329,1705,4,205,75,0,0,0,0,1,1,1,0,0,0,0,0,91.3203718144854,0.435982489635969,26.2687579590419,"2001",178,145.337341223505,24,0,1,0,426.256888938848,407.863794003391,"proficient","A"
"528311",330,143902,7,402,66,0,1,0,0,0,0,1,0,0,0,0,0,82.8646228870516,20.1549291067036,111.536632923214,"2001",162,145.889946144308,18,1,0,0,669.89831754944,696.570142584675,"advanced","B"
"529331",330,127402,7,402,6,0,1,0,0,0,0,1,0,0,0,0,0,88.9764964715539,-9.97263814341864,93.1582085660445,"2001",154,145.889946144308,18,1,0,0,623.09059813774,639.081830914207,"advanced","B"
"533831",332,57705,6,205,75,0,0,1,0,0,1,0,1,0,0,0,0,90.6499979715428,41.6201290291318,23.322144635098,"2001",152,146.189174929103,10,0,1,0,340.568360517225,431.618399071707,"below basic","H"
"535151",332,42495,6,495,45,0,0,1,0,0,1,0,1,0,0,0,0,90.8608218159265,-9.7827536343044,64.2668065747483,"2001",162,146.189174929103,10,0,1,0,444.494629089707,454.998839059325,"basic","H"
"536831",332,110205,6,205,15,0,0,1,0,0,1,0,1,0,0,0,0,85.2959190005955,38.9321405484642,50.961009559526,"2001",149,146.189174929103,10,0,1,0,414.669022413153,473.914986867327,"basic","H"
"537681",332,132705,6,205,75,0,0,1,0,0,1,0,1,0,0,0,0,93.7107188565702,16.1743327500118,43.6389444251691,"2001",180,146.189174929103,10,0,1,0,390.457574406759,446.236304196383,"basic","H"
"537741",332,89205,6,205,15,0,0,1,0,0,1,0,1,0,0,0,0,94.555349505468,4.906231018178,59.776528634728,"2001",175,146.189174929103,10,0,1,0,439.370001886658,465.204209722775,"basic","H"
"540751",340,28995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,0,109.586179123958,11.8195449978149,28.2888354509457,"2001",174,147.168911390236,2,0,1,0,429.439745545439,483.446074712462,"basic","B"
"540841",340,113205,6,205,15,0,1,0,0,0,1,1,0,0,0,0,0,113.470877546089,5.77281783603676,69.5539480033945,"2001",180,147.168911390236,2,0,1,0,572.677654583824,556.440181371131,"advanced","B"
"541191",340,101205,6,205,15,0,1,0,0,0,1,1,0,0,0,0,0,111.638974085403,-23.7984232348988,40.0895385206007,"2001",180,147.168911390236,2,0,1,0,491.00802434629,471.373517911609,"proficient","B"
"544211",340,55995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,0,103.859004930136,14.6366917032358,59.9529668505227,"2001",163,147.168911390236,2,0,1,0,492.301540961472,538.205918927717,"proficient","B"
"544321",340,108495,6,495,45,0,1,0,0,0,1,1,0,0,0,0,0,99.5819724307788,-28.3600935919601,35.2153616163796,"2001",169,147.168911390236,2,0,1,0,461.472741470697,445.877509168965,"proficient","B"
"544671",340,97995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,1,90.3465419729036,-4.02992976555421,40.4890190774164,"2001",174,147.168911390236,2,0,1,0,487.199340466113,492.380348494984,"proficient","B"
"545111",340,129705,6,205,75,0,1,0,0,0,1,1,0,0,0,0,0,101.246576496316,7.35967599853782,55.6107282250247,"2001",180,147.168911390236,2,0,1,0,506.212610762553,520.407957063604,"proficient","B"
"545811",340,12495,6,495,45,0,1,0,0,0,1,1,0,0,0,0,1,79.9615281264232,6.85374157399241,28.939334491528,"2001",176,147.168911390236,2,0,1,0,442.96414672267,471.843569396388,"basic","B"
"549271",340,104205,6,205,15,0,1,0,0,0,1,1,0,0,0,0,1,119.290211847384,10.0017885556466,58.6519284753559,"2001",165,147.168911390236,2,0,1,0,546.580391284038,568.435837373872,"proficient","B"
"549801",340,36705,6,205,75,0,1,0,0,0,1,1,0,0,0,0,0,103.246364395451,-5.50312512024935,32.9346897014802,"2001",175,147.168911390236,2,0,1,0,457.712750402029,468.245082625669,"proficient","B"
"553161",340,126705,6,205,75,0,1,0,0,0,1,1,0,0,0,0,0,107.792735824956,25.7974456673986,33.119939545138,"2001",180,147.168911390236,2,0,1,0,482.303746452464,504.429420319807,"proficient","B"
"553521",340,52995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,0,113.568793974844,15.8884370720172,50.0764101567153,"2001",179,147.168911390236,2,0,1,0,515.404426684204,531.17928400796,"proficient","B"
"554211",340,37995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,0,103.956606001432,-6.74384359963477,16.2416087781307,"2001",180,147.168911390236,2,0,1,0,435.385512713819,437.311503167832,"basic","B"
"554351",340,705,6,205,75,0,1,0,0,0,1,1,0,0,0,0,0,109.11483191407,-8.17803842954205,15.2112526673508,"2001",166,147.168911390236,2,0,1,0,469.374128111847,439.158947017901,"proficient","B"
"563281",340,11205,6,205,15,0,1,0,0,0,1,1,0,0,0,0,0,108.476361717282,-18.7597460604358,13.3869201478271,"2001",180,147.168911390236,2,0,1,0,446.551845702024,424.616112995483,"basic","B"
"563541",340,40995,6,495,105,0,1,0,0,0,1,1,0,0,0,0,0,110.683297648306,-20.1718940159097,4.53079510980744,"2001",145,147.168911390236,2,0,1,0,382.763988224198,409.28124346396,"below basic","B"
"564011",340,114495,6,495,45,0,1,0,0,0,1,1,0,0,0,0,0,99.3181876416765,16.120853888872,78.805329029347,"2001",156,147.168911390236,2,0,1,0,530.787407638923,569.485064622455,"proficient","B"
"564781",340,117495,6,495,45,0,1,0,0,0,1,1,0,0,0,0,0,117.941811500937,11.6769036623355,67.667507681579,"2001",180,147.168911390236,2,0,1,0,560.987148963209,563.379428038439,"advanced","B"
"570111",362,43495,4,495,45,0,0,1,0,0,1,1,0,0,0,0,0,108.824487776402,10.1563032092736,56.4229857122928,"2001",156,147.552329422709,22,0,1,0,435.979899660514,496.081923430789,"proficient","H"
"571891",363,96902,5,402,66,0,0,1,0,0,1,0,1,0,1,0,0,89.9125238470191,36.215960025542,49.7546257797787,"2001",158,147.917896818678,6,0,0,1,418.501611376489,386.532527886459,"basic","H"
"573661",364,29205,6,205,15,0,1,0,0,0,1,1,0,1,0,0,0,99.5906284768671,-10.929150117357,43.1387417345526,"2001",155,148.878632521436,1,0,0,1,440.440982200508,463.658027523312,"basic","B"
"573951",364,134205,6,205,15,0,1,0,0,0,1,1,0,1,0,0,0,90.7759938485565,15.9752795971055,63.5307200276681,"2001",173,148.878632521436,1,0,0,1,463.454331054081,518.887725710151,"proficient","B"
"574391",364,6705,6,205,75,0,1,0,0,0,1,1,0,1,0,0,0,98.0867489513776,7.28145815795908,52.6016439350519,"2001",178,148.878632521436,1,0,0,1,428.670246796408,497.599536819,"basic","B"
"576681",364,86205,6,205,15,0,1,0,0,0,1,1,0,1,0,0,0,95.1176784466023,-11.6544421867926,7.3819750021558,"2001",176,148.878632521436,1,0,0,1,330.563015173051,393.335998386066,"below basic","B"
"578011",364,84495,6,495,45,0,1,0,0,0,1,1,0,1,0,0,0,77.0655984069785,5.49094837654824,38.2159872065331,"2001",160,148.878632521436,1,0,0,1,398.459331692,448.587284806737,"basic","B"
"581291",364,53205,6,205,15,0,1,0,0,0,1,1,0,1,0,0,0,99.011492375757,-3.46369068466687,58.3254119840848,"2001",174,148.878632521436,1,0,0,1,433.319989398286,498.203828193593,"basic","B"
"581791",364,14205,6,205,15,0,1,0,0,0,1,1,0,1,0,0,1,105.562203453835,-0.944475951417788,50.6098797551958,"2001",180,148.878632521436,1,0,0,1,489.656783955162,515.024653216403,"proficient","B"
"584981",369,107402,5,402,6,0,1,0,0,0,1,1,0,0,1,0,1,93.9682515014008,16.1643719221944,9.54776243821362,"2001",175,148.897633279812,16,0,1,0,430.715426693314,399.078885381622,"proficient","B"
"589631",371,3902,5,402,66,0,1,0,0,0,1,1,0,1,1,0,1,103.422346124404,0.513855521956433,19.253954892341,"2001",167,150.607354411012,20,0,1,0,373.57619788055,422.791940694826,"basic","B"
"590361",371,38402,5,402,6,0,1,0,0,0,1,1,0,1,1,0,0,77.6336467824257,23.2353108963601,31.8108148582346,"2001",148,150.607354411012,20,0,1,0,374.783426267289,420.791306069695,"basic","B"
"592331",372,100995,6,495,105,0,1,0,0,0,1,0,0,1,1,1,0,108.303147675152,-4.6630716204973,21.8984937107118,"2001",179,151.084508761095,2,0,1,0,373.277606962264,381.015102125302,"below basic","B"
"592411",372,147902,5,402,66,1,0,0,0,0,0,1,0,0,0,0,0,91.953830834601,12.1771442243048,36.9799369773761,"2001",163,151.329392473137,2,0,1,0,440.764140780892,518.624173309828,"proficient","W"
"594971",372,902,5,402,66,1,0,0,0,0,0,1,0,0,0,0,0,109.361027974766,6.57593801930066,75.7114244962795,"2001",170,151.329392473137,2,0,1,0,538.478351804179,600.971809235029,"advanced","W"
"599881",372,44402,5,402,6,1,0,0,0,0,0,1,0,0,0,0,0,101.600448729963,-57.7145804656375,83.5213487912806,"2001",149,151.329392473137,2,0,1,0,577.48693524353,543.144923956415,"advanced","W"
"601421",372,75902,5,402,66,1,0,0,0,0,0,1,0,0,0,0,0,109.318803795291,23.5312272513941,85.1249382529921,"2001",180,151.329392473137,2,0,1,0,571.654168831681,635.029703677709,"advanced","W"
"609251",372,90902,5,402,66,1,0,0,0,0,0,1,0,0,0,0,0,101.109633485182,-1.85436509086009,75.4947498511719,"2001",155,151.329392473137,2,0,1,0,550.324690368054,583.895482178152,"advanced","W"
"610441",372,125402,5,402,6,1,0,0,0,0,0,1,0,0,0,0,0,103.405969198488,-9.87114371636407,88.428483821816,"2001",166,151.329392473137,2,0,1,0,574.165682730979,601.731244529371,"advanced","W"
"611851",372,65402,5,402,6,1,0,0,0,0,0,1,0,0,0,0,0,108.511823993422,5.30385459385803,88.5720136648901,"2001",163,151.329392473137,2,0,1,0,598.448190484656,622.273508488698,"advanced","W"
"611881",372,143402,5,402,6,1,0,0,0,0,0,1,0,0,0,0,1,112.183844849249,-31.6274202087412,84.0962573913718,"2001",140,151.329392473137,2,0,1,0,598.271665503915,602.66575659443,"advanced","W"
"615841",379,34705,4,205,75,1,0,0,0,0,1,1,0,0,0,0,0,109.191722666332,-0.42734681342552,78.3538064139539,"2001",160,152.608357719065,13,0,0,1,483.687618916443,508.938593908726,"proficient","W"
"616251",379,73705,4,205,75,1,0,0,0,0,1,1,0,0,0,0,0,100.671843429071,14.344879762399,68.4701596093132,"2001",176,152.608357719065,13,0,0,1,460.748753680216,497.189858697604,"proficient","W"
"617611",379,137995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,0,106.880970118024,33.1909798851511,54.4604068002679,"2001",155,152.608357719065,13,0,0,1,462.125299418102,496.729127503009,"proficient","W"
"617741",379,58705,4,205,75,1,0,0,0,0,1,1,0,0,0,0,0,89.8977260506924,-29.0483520261625,43.3705539129474,"2001",161,152.608357719065,13,0,0,1,402.742747620009,397.308606248254,"basic","W"
"617901",379,33205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,91.6593766363726,-3.21451402622056,48.4953135513872,"2001",176,152.608357719065,13,0,0,1,395.778243414112,434.237817813084,"basic","W"
"618791",379,121705,4,205,75,1,0,0,0,0,1,1,0,0,0,0,1,109.992020703074,-14.3514872746858,63.8349402811733,"2001",174,152.608357719065,13,0,0,1,518.164281679123,491.174740980106,"advanced","W"
"619931",379,121495,4,495,45,1,0,0,0,0,1,1,0,0,0,0,0,85.3936212092249,-26.4785860521969,47.6696815093792,"2001",179,152.608357719065,13,0,0,1,415.222049613095,403.204267003833,"proficient","W"
"621331",379,65995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,0,90.2838110307711,17.8483014993731,62.2742301429231,"2001",164,152.608357719065,13,0,0,1,441.748378267397,479.020603815265,"proficient","W"
"622741",379,82495,4,495,45,1,0,0,0,0,1,1,0,0,0,0,0,93.2807686521778,-21.46188349684,43.5581530359201,"2001",180,152.608357719065,13,0,0,1,411.908633759858,408.61979159766,"proficient","W"
"624101",379,7705,4,205,75,1,0,0,0,0,1,1,0,0,0,0,0,99.6268074594158,12.3624266617267,56.9984926423198,"2001",177,152.608357719065,13,0,0,1,451.00616148309,473.269026498261,"proficient","W"
"625941",379,24205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,107.948340280529,-9.93311591651523,46.0854580241342,"2001",160,152.608357719065,13,0,0,1,467.461791085125,439.419110518209,"proficient","W"
"626411",379,79495,4,495,45,1,0,0,0,0,1,1,0,0,0,0,0,76.9382253755725,4.91066541475031,68.7698752358584,"2001",169,152.608357719065,13,0,0,1,468.651973248138,464.56789826472,"proficient","W"
"626911",379,46495,4,495,45,1,0,0,0,0,1,1,0,0,0,0,0,102.788295702287,27.9799626053337,64.6871895593134,"2001",155,152.608357719065,13,0,0,1,445.65760554251,506.051471753704,"proficient","W"
"627421",379,134995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,0,108.083849553154,9.73009608399434,59.7067059581503,"2001",169,152.608357719065,13,0,0,1,457.417449289614,484.026206001441,"proficient","W"
"628031",379,115495,4,495,45,1,0,0,0,0,1,1,0,0,0,0,0,90.927516882975,20.152982056926,75.9597794615712,"2001",148,152.608357719065,13,0,0,1,479.601687648662,506.894476524989,"proficient","W"
"628301",379,63205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,106.029016290748,-7.06972166747216,42.0910576313877,"2001",165,152.608357719065,13,0,0,1,416.045266828797,433.088180706387,"proficient","W"
"629541",379,143995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,1,99.2101609777666,14.6360390330494,62.9858031852262,"2001",167,152.608357719065,13,0,0,1,483.253502853582,507.833874459695,"proficient","W"
"630711",379,12205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,100.958271501948,-9.39628481974302,34.1254147493341,"2001",164,152.608357719065,13,0,0,1,416.294492609543,411.183050104774,"proficient","W"
"631281",379,38995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,0,86.2920941657535,47.141568871916,63.0272055532428,"2001",175,152.608357719065,13,0,0,1,449.873958560477,505.693548180439,"proficient","W"
"632391",379,135205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,84.3366713391747,7.18406278608654,59.2344060329705,"2001",177,152.608357719065,13,0,0,1,411.741727836403,456.87279479713,"proficient","W"
"634481",379,44995,4,495,105,1,0,0,0,0,1,1,0,0,0,0,0,109.571914208432,31.3320169744819,85.674943212837,"2001",159,152.608357719065,13,0,0,1,561.972462578276,554.412133190118,"advanced","W"
"635781",379,75205,4,205,15,1,0,0,0,0,1,1,0,0,0,0,0,98.9636561740993,2.86119918700328,82.2020438857721,"2001",148,152.608357719065,13,0,0,1,518.360380871859,509.007867010039,"advanced","W"
"636711",387,45902,5,402,66,1,0,0,0,0,0,1,0,1,0,0,0,95.3095777948076,8.44815326364767,66.6103881986801,"2001",161,153.039113604336,12,0,1,0,475.011465738547,584.448452087655,"proficient","W"
"636761",387,136995,6,495,105,1,0,0,0,0,1,0,1,1,0,0,0,90.8221766152169,-5.09838201624195,55.200663284104,"2001",179,152.954924356659,12,0,1,0,373.765311250173,464.81600600167,"below basic","W"
"637481",387,35402,5,402,6,1,0,0,0,0,0,1,0,1,0,0,0,117.299773523928,10.2296892271478,80.3633197202941,"2001",148,153.039113604336,12,0,1,0,487.416712108026,633.268393263491,"proficient","W"
"638911",391,115705,4,205,75,1,0,0,0,0,0,1,0,0,1,0,1,84.506330363572,-10.5129511639398,82.5800610418674,"2001",170,153.058114362712,17,0,1,0,563.651107254433,532.577089079901,"advanced","W"
"641101",393,148705,4,205,75,1,0,0,0,0,1,1,0,1,0,0,0,100.84615283804,0.511837960893884,87.5360890124883,"2001",165,154.318078850265,17,0,1,0,471.261363785413,556.809011862337,"proficient","W"
"641961",393,100495,4,495,45,1,0,0,0,0,1,1,0,1,0,0,0,99.4684818353581,0.668360302632245,50.4431001202747,"2001",178,154.318078850265,17,0,1,0,383.030399034624,488.03041520054,"basic","W"
"642331",393,108205,4,205,15,1,0,0,0,0,1,1,0,1,0,0,0,117.074109170677,-22.2041360277763,67.0445616150756,"2001",165,154.318078850265,17,0,1,0,410.995917236547,512.99978235596,"proficient","W"
"642841",397,29995,4,495,105,1,0,0,0,0,1,0,0,0,1,1,1,101.60689165631,25.3268235322444,74.4719850188906,"2001",180,154.814233958724,18,0,0,1,493.11297225336,456.582979308345,"proficient","W"
"648501",401,87705,6,205,75,0,0,0,0,1,0,1,1,0,0,0,0,90.0852983073758,-6.66875176175918,107.473761019387,"2001",173,157.520808206128,9,0,1,0,678.241526570751,590.980629262463,"advanced","A"
"648861",401,41205,6,205,15,0,0,0,0,1,0,1,1,0,0,0,0,98.5150141594068,2.57242613862552,111.915680917051,"2001",167,157.520808206128,9,0,1,0,644.777721204,616.741590207425,"advanced","A"
"649671",402,11495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,85.5627499080763,9.32563666335144,24.3863359713664,"2001",155,157.803346458373,17,1,0,0,483.730981734371,496.381862767904,"basic","B"
"650451",402,43205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,0,102.506148203804,9.14471124646927,66.1670510744251,"2001",176,157.803346458373,17,1,0,0,579.48961478356,589.239537794396,"proficient","B"
"655261",402,35705,8,205,75,0,1,0,0,0,1,0,0,0,0,0,0,88.1404141234907,-5.7706813227745,52.759929427944,"2001",166,157.803346458373,17,1,0,0,532.912156921012,535.540025069097,"proficient","B"
"655271",402,120995,8,495,105,0,1,0,0,0,1,0,0,0,0,0,1,91.2549151616355,9.28204330372714,71.6604875027484,"2001",173,157.803346458373,17,1,0,0,596.97175749117,609.93402612503,"proficient","B"
"655641",402,83495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,104.467889315497,-7.47884125971716,2.66289537328453,"2001",162,157.803346458373,17,1,0,0,446.680284916477,458.917629310274,"basic","B"
"656251",402,147995,8,495,105,0,1,0,0,0,1,0,0,0,0,0,1,104.90244520507,7.66245577096414,-2.32644940108551,"2001",169,157.803346458373,17,1,0,0,466.225541337303,487.20958572184,"basic","B"
"656381",402,33995,8,495,105,0,1,0,0,0,1,0,0,0,0,0,0,96.14051748086,4.06748573529848,55.8219463450305,"2001",172,157.803346458373,17,1,0,0,516.540240647613,558.955145849844,"proficient","B"
"658081",402,115205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,0,98.4234367227417,19.7401225837028,56.7213721576685,"2001",180,157.803346458373,17,1,0,0,569.534739224976,578.548825865503,"proficient","B"
"661281",402,31205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,1,82.0188313722756,5.83938590396338,47.2547587505626,"2001",139,157.803346458373,17,1,0,0,576.715868018816,552.805139494948,"proficient","B"
"661901",402,23495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,102.391838429906,-19.3859130081353,42.0103130984744,"2001",168,157.803346458373,17,1,0,0,494.510348188648,516.597945140653,"basic","B"
"662441",402,107495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,95.3037140978543,-1.96111583310822,36.6448292103966,"2001",168,157.803346458373,17,1,0,0,506.370447056204,517.16246401077,"proficient","B"
"665751",402,112205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,0,98.8159239543544,-14.6911068286503,57.7606214054296,"2001",169,157.803346458373,17,1,0,0,587.406029099493,546.40286798477,"proficient","B"
"667451",402,125495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,95.1371701239779,-17.5968026386918,42.2528545540385,"2001",164,157.803346458373,17,1,0,0,537.596533571276,511.574127874351,"proficient","B"
"668571",402,38495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,105.818219455327,5.76839732224627,22.0059704180819,"2001",168,157.803346458373,17,1,0,0,496.075201334664,508.744734004829,"basic","B"
"672141",402,149495,8,495,45,0,1,0,0,0,1,0,0,0,0,0,0,109.04380623536,39.8777228687232,49.105373876611,"2001",154,157.803346458373,17,1,0,0,519.561022762143,595.435780594978,"proficient","B"
"673131",402,70205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,0,110.483071266454,12.8948444275677,38.5963164204059,"2001",163,157.803346458373,17,1,0,0,512.13527702408,550.752024429135,"proficient","B"
"674431",402,79205,8,205,15,0,1,0,0,0,1,0,0,0,0,0,0,93.028366563177,41.4926703441444,22.7554050405597,"2001",161,157.803346458373,17,1,0,0,456.36518093495,533.044099156539,"basic","B"
